SO2,NO2,PM10,PM2.5,O3,CO,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS
0.77764,-63.8784,-8.3691,-17.6702,30.12622,0.319598,22.2343,295.738,0.00958369,55.316,4.28668,19.6784,0,0.725543,312.57,101.581,7.33663,1.37301,371.572,0,0
1.47743,-58.8207,-8.9711,-20.6884,27.6887,0.334534,21.7886,295.219,0.00946026,56.1738,3.77245,11.199,0,0.730384,161.161,101.565,5.18118,1.23216,369.558,0,0
1.379,-43.7822,-19.006,-25.5012,18.768,0.352988,21.4328,294.781,0.00939921,57.0961,3.4416,10.3802,0,0.603444,162.108,101.561,3.34301,1.11798,368.005,0,0
1.62531,-35.0143,-21.934,-26.4729,10.3978,0.365268,20.9867,294.29,0.00937503,58.5982,3.60058,3.33234,0,0.60001,153.995,101.551,2.67654,1.07879,366.359,0,0
1.27752,-31.1912,-17.0564,-23.8984,3.0957,0.370433,20.7851,293.942,0.00934649,59.2015,3.95207,13.4201,0,0.597413,539.703,101.582,0.123935,1.07359,365.133,0,0
1.5387,-34.8868,-28.8744,-29.7821,4.2817,0.360469,20.4415,293.537,0.00934267,60.5224,4.07637,12.6116,0,0.47376,504.129,101.617,-1.03402,1.0248,363.096,0,0
-0.76186,-49.2835,-33.6541,-36.2021,14.6093,0.325808,20.1235,293.171,0.00934082,61.7848,4.06738,10.0932,0,0.515995,501.312,101.648,-1.9201,0.969034,362.355,0,0
-2.33655,-56.4899,-45.6818,-49.0476,15.5207,0.389716,20.1195,293.671,0.00937592,62.0462,4.34686,14.5795,0,0.521602,149.636,101.67,8.5237,6.08556,361.571,53.4285,64.2012
-3.72362,-61.9243,-43.2048,-42.1148,21.3032,0.376596,21.0232,297.038,0.00948062,59.2006,4.86822,19.5933,0,0.27515,385.094,101.687,74.0023,18.0527,362.599,247.951,297.945
-5.2421,-54.2257,-18.2796,-40.1776,22.1627,0.373794,21.0232,297.038,0.00948062,59.2006,4.86822,19.5933,0,0.27515,385.094,101.687,74.0023,18.0527,362.599,247.951,297.945
-3.43446,-38.7891,-11.8377,-35.4175,18.0551,0.409073,22.3464,300.841,0.00963161,55.2569,5.09579,24.9822,0,0.213787,579.833,101.69,150.382,29.5447,367.276,432.504,519.708
0.16023,-23.8219,1.0558,-29.181,21.0103,0.538759,23.827,304.599,0.00991203,51.7337,4.99182,26.2083,0,0.169063,786.333,101.65,219.312,39.6929,372.124,588.877,707.611
1.20789,-22.2341,-5.6273,-26.8805,37.7498,0.54889,25.2715,307.739,0.0101693,48.4125,4.95371,22.273,0,0.142335,1003.7,101.578,272.685,47.6205,377.226,697.008,837.544
1.5587,-20.6613,3.3237,-23.8892,39.923,0.551299,26.5685,310.083,0.0104564,45.8464,4.77619,16.3783,0,0.106872,1204.86,101.491,300.581,51.9135,383.145,743.942,893.94
1.31027,-19.6167,3.0966,-19.549,46.46,0.549227,27.5083,311.259,0.0107371,44.357,4.76672,10.8298,0,0.0734456,1358.49,101.409,307.586,52.3468,387.867,729.93,877.104
1.15121,-21.7829,11.675,-11.5658,45.507,0.548707,28.3495,311.642,0.0109602,42.9345,4.37124,9.19775,0,0.0485283,1536.79,101.329,279.195,48.5103,392.804,653.501,785.264
1.55803,-24.7231,15.8212,-9.8415,37.0114,0.54842,28.7135,310.227,0.0110326,42.2251,5.32554,358.589,0,0.0654057,1556.65,101.266,250.647,42.7892,393.432,531.247,638.36
1.12335,-29.6724,17.3919,-8.1124,31.6425,0.449147,28.8514,308.089,0.011202,42.5079,5.56333,1.55252,0,0.15795,1567.49,101.264,181.41,32.2876,396.982,351.525,422.402
0.78826,-28.8597,0.698,-14.1552,26.9693,0.449226,28.4881,305.211,0.0113123,43.9176,5.47215,12.4216,0,0.34,1551.7,101.293,100.602,19.4228,403.031,154.383,185.511
0.46611,-41.973,-9.0691,-18.4093,29.6234,0.446882,27.6122,302.521,0.0113263,46.4671,6.46523,15.4648,0,0.789543,1052.9,101.363,53.6959,2.57533,436.699,0,0
2.22862,-52.6158,-14.9027,-25.12,29.9431,0.346018,26.3436,300.481,0.0110945,49.3101,7.51415,15.5125,0,0.978417,657.356,101.443,33.5778,2.27731,398.012,0,0
1.75363,-60.2366,-21.8393,-31.6678,31.1095,0.343121,25.3929,299.165,0.0112597,53.161,7.35076,19.1705,0,0.693335,594.909,101.514,20.6349,1.93118,383.18,0,0
1.7161,-54.2985,-19.0533,-29.1145,23.5584,0.351231,24.2279,298.176,0.0102485,52.1151,7.49381,21.1317,0,0.685451,419.65,101.586,27.1356,2.14269,394.137,0,0
1.54351,-32.8183,-20.3041,-25.1188,4.3163,0.364396,23.2971,296.926,0.00982198,52.9876,6.11552,17.2333,0,0.141063,386.184,101.596,13.5513,1.66235,367.155,0,0
1.67836,-17.8594,-38.6268,-31.4341,-12.3464,0.374491,21.5826,294.928,0.00948423,57.0467,5.99879,9.56665,0,0.205151,301.276,101.535,5.38207,1.40701,357.149,0,0
0.92668,-10.6168,-35.623,-36.3229,-26.3296,0.38822,21.152,294.415,0.00939243,58.0684,4.6318,11.8611,0,0.172267,238.39,101.52,2.45991,1.13409,355.179,0,0
0.1341,-1.853,-39.0614,-39.5272,-44.5028,0.392677,20.9893,294.071,0.00905107,56.5244,5.97033,9.27356,0,0.129692,612.127,101.482,-1.83911,1.36615,353.385,0,0
0.41316,-7.1169,-36.015,-39.1213,-35.6981,0.484694,20.5405,293.572,0.00930946,59.8376,5.20498,7.16162,0,0.0585304,616.905,101.474,-2.79735,1.09407,350.978,0,0
0.11106,-8.6203,-39.1468,-44.8974,-32.0153,0.473457,20.0581,293.059,0.00958561,63.5586,5.32294,1.58093,0,0.0360141,589.755,101.471,-3.58894,0.958831,348.947,0,0
-1.8033,-14.6977,-39.8962,-46.7381,-24.8751,0.455806,19.648,292.588,0.00958924,65.2933,5.09571,0.330688,0,0,573.763,101.473,-4.84446,0.845193,346.677,0,0
-3.3046,-35.95,-45.3935,-51.9674,-0.8856,0.415931,19.2711,292.139,0.00947927,66.1526,4.9485,358.114,0,0,561.725,101.492,-6.26813,0.776734,344.582,0,0
-5.4145,-43.1108,-51.7796,-59.0005,7.78,0.479647,19.2597,292.65,0.00937861,65.5057,5.42045,359.965,0,0.0092969,140.265,101.502,6.11023,5.64204,342.812,57.0592,68.5639
-3.7213,-28.2874,-42.9991,-55.2078,-6.0314,0.607513,20.3459,295.833,0.00934789,60.8607,7.12661,3.75647,0,0,415.934,101.503,79.6354,18.4768,344.13,254.256,305.52
-3.0805,-23.6727,-27.2489,-55.9134,-5.0137,0.529158,20.3459,295.833,0.00934789,60.8607,7.12661,3.75647,0,0,415.934,101.503,79.6354,18.4768,344.13,254.256,305.52
-2.6048,-16.8214,-17.6719,-45.1004,-11.0046,0.54883,21.6273,299.258,0.00921393,55.2279,7.67905,5.13055,0,0,540.234,101.473,166.528,30.732,346.377,444.029,533.557
-0.97702,-11.2251,-18.8452,-44.4762,-7.8499,0.563748,23.1991,302.662,0.00915244,49.5952,7.91675,3.03836,0,0,721.187,101.419,243.727,41.9762,350.851,602.2,723.62
-0.48312,-10.5241,-16.7097,-37.9593,1.403,0.470088,24.7173,305.602,0.00919109,45.1946,7.86464,4.19589,0,0,921.557,101.325,299.715,50.3188,355.926,708.438,851.278
-1.04589,-14.6238,-12.8783,-30.4483,9.04,0.468399,26.0726,307.9,0.00926675,41.8067,7.40188,9.99966,0,0,1153.06,101.243,323.79,54.6633,361.507,752.798,904.582
-0.89233,-15.8999,-8.2269,-30.0755,5.867,0.466859,27.0851,309.122,0.0093763,39.6606,7.39225,11.8379,0,0,1220.65,101.137,330.767,55.7047,367.592,741.212,890.661
-2.03451,-17.4001,-10.5934,-31.352,1.848,0.464298,27.74,309.368,0.00948719,38.4949,6.96564,13.0865,0,0,1375.13,101.064,301.608,51.8067,370.713,665.222,799.348
-2.47336,-20.6488,-1.3283,-26.047,5.687,0.460189,28.0688,308.423,0.00964919,38.3311,6.86855,14.108,0,0,1528.8,100.993,250.531,44.2792,374.012,531.898,639.143
-1.39571,-23.5725,-7.5232,-36.3914,9.8297,0.555124,27.9811,306.369,0.00989127,39.4988,7.19455,13.5186,0,0,1387.05,100.971,183.938,34.1322,376.309,360.722,433.453
-0.65168,-28.1856,-28.6663,-47.5238,11.6258,0.551754,27.343,303.397,0.0101904,42.3495,7.46708,12.9192,0,0,1248.64,100.985,101.66,20.9597,378.303,161.988,194.649
-0.29987,-28.6492,-53.562,-61.1897,10.1106,0.553557,26.1538,300.249,0.0104266,46.714,7.46674,12.3548,0,0.0256373,966.647,101.062,31.8629,2.1252,376.512,0,0
-1.14466,-32.009,-59.795,-61.6156,14.5816,0.449493,24.8921,298.603,0.0104922,50.9095,8.46979,11.6313,0,0.138592,662.623,101.1,20.9544,2.04605,370.908,0,0
-1.79587,-32.0447,-63.255,-66.0834,16.9061,0.447675,23.7525,297.293,0.01056,55.0921,8.18299,9.65771,0,0,563.275,101.143,14.1451,1.74292,362.91,0,0
-1.54983,-22.3162,-46.9981,-54.3592,4.8274,0.554219,22.7729,296.261,0.0102312,56.8282,7.34805,16.2953,0,0.0145624,484.57,101.181,11.1509,1.54191,360.587,0,0
-0.70893,-16.7276,-34.8619,-49.3944,-0.4018,0.561438,21.92,295.334,0.00985986,57.8178,7.38377,8.14673,0,0,410.173,101.159,8.7447,1.47653,355.629,0,0
0.87522,-13.8525,-26.5745,-37.6347,-6.168,0.5694,21.0025,294.329,0.00951158,59.0816,7.10672,9.24918,0,0.0518903,300.713,101.034,5.64493,1.41623,354.712,0,0
0.95038,-7.4961,-10.8803,-28.6728,-14.2842,0.481523,20.604,293.821,0.00948553,60.448,3.77284,357.091,0,0.0576274,131.029,101.03,1.18868,0.844748,350.633,0,0
2.95741,-1.301,-12.1148,-25.2968,-22.7456,0.491642,20.3592,293.457,0.0091273,59.0649,6.85064,6.11566,0,0.0127505,608.826,100.987,-1.58998,1.34157,351.526,0,0
2.57823,-7.115,-8.2876,-19.6596,-15.7381,0.486167,19.9716,292.998,0.00901587,59.8203,6.3982,2.71902,0,0.01716,600.206,100.984,-3.52264,1.22528,348.894,0,0
2.11462,-14.9889,-9.4562,-17.8085,-5.7361,0.481049,19.6511,292.636,0.00890833,60.3624,6.23561,0.315826,0,0.0252992,579.219,101.011,-4.6066,1.18329,349.426,0,0
1.77316,-23.628,-13.4197,-21.1092,2.5874,0.468376,19.3207,292.221,0.00875878,60.6609,5.75714,358.586,0,0.044457,559.832,101.056,-6.43701,1.07947,346.741,0,0
1.33331,-40.94,-16.5345,-26.0357,17.325,0.436714,19.0411,291.88,0.00857951,60.5412,5.20234,356.682,0,0.0472859,554.312,101.111,-7.21463,0.99956,346.986,0,0
1.53311,-43.6069,-16.8926,-22.3051,15.6254,0.520311,19.1441,292.442,0.00840961,58.9654,6.15129,357.939,0,0.103714,39.4635,101.142,4.17802,7.00846,345.872,56.1326,67.4504
1.88064,-31.3219,-8.1123,-25.7759,2.945,0.529377,20.3706,295.682,0.00812526,52.6419,7.44926,5.39307,0,0.0640437,393.65,101.175,75.834,20.7874,346.063,253.284,304.353
2.09354,-24.2839,-9.3051,-22.2348,1.8887,0.442761,20.3706,295.682,0.00812526,52.6419,7.44926,5.39307,0,0.0640437,393.65,101.175,75.834,20.7874,346.063,253.284,304.353
2.64013,-20.0954,6.67,-24.6214,3.4412,0.457005,21.8134,299.31,0.00798481,47.1579,7.4823,5.03189,0,0.0350104,521.316,101.19,157.541,32.8646,349.736,440.136,528.879
3.95676,-17.0239,6.2552,-22.3285,9.0428,0.466536,23.5206,302.897,0.00810027,42.8865,7.63294,6.60074,0,0.0594028,727.974,101.144,232.998,43.8552,356.261,596.796,717.125
4.11936,-13.4984,5.7707,-26.9399,11.6024,0.470859,24.9829,306.089,0.00841027,40.5707,7.04,10.7119,0,0.204151,904.025,101.09,284.86,50.9927,364.803,700.807,842.108
4.07803,-17.7324,-5.103,-28.7217,16.1914,0.370458,26.3553,308.312,0.0088697,39.2184,7.00655,13.2946,0,0.218403,1115.45,101.009,315.82,55.0983,375.18,742.192,891.837
4.25031,-17.7414,-5.4911,-30.4233,7.4366,0.371393,27.3555,309.459,0.00930338,38.6125,7.07296,13.4427,0,0.280528,1228.92,100.933,322.656,55.417,381.117,727.111,873.716
3.09329,-17.2389,3.672,-26.4716,3.2321,0.370106,28.1621,309.697,0.00955987,37.7097,7.08792,14.1452,0,0.182728,1442.94,100.872,300.692,52.2088,384.125,655.722,787.933
3.62212,-16.3588,-7.57,-27.5131,10.0062,0.369127,28.5281,308.557,0.00971584,37.4443,7.31018,14.506,0,0.0771506,1541.43,100.823,248.178,44.4767,391.618,508.685,611.25
2.45157,-21.8667,-17.1105,-34.5283,19.9351,0.364774,28.4077,306.523,0.00987415,38.341,7.78774,14.484,0,0.127928,1530.76,100.825,183.835,35.2265,388.58,354.003,425.38
1.11228,-26.4844,-17.1713,-37.8123,26.1592,0.358528,27.7547,303.571,0.00982695,39.7614,7.96551,15.6768,0,0.210523,1338.19,100.88,97.6298,21.9423,389.655,153,183.849
0.43716,-41.4003,-20.6264,-37.6369,37.6075,0.44817,26.5616,300.555,0.00944587,41.2015,8.88926,15.8589,0,0.282954,796.823,100.942,32.8398,2.66611,384.837,0,0
-0.26216,-60.0513,-28.5318,-42.7767,54.6857,0.333852,25.4475,299.069,0.00884496,41.4152,8.44097,17.8581,0,0.402303,517.766,101.038,17.4917,2.51365,377.263,0,0
-1.94932,-66.8178,-42.2011,-48.8321,67.1577,0.225112,24.4726,297.943,0.00834329,41.5662,7.41328,20.5667,0,0.385324,382.718,101.093,10.5604,2.27914,372.585,0,0
-1.0178,-48.1864,-30.7177,-46.1993,54.2539,0.338729,23.7714,297.103,0.00806,41.9985,5.91339,21.4135,0,0.388564,382.249,101.142,4.89221,1.93349,368.072,0,0
-1.0093,-29.3889,-23.9605,-51.3015,43.6192,0.359081,23.2048,296.443,0.00775079,41.8706,4.82234,22.2812,0,0.607861,312.384,101.151,1.97217,1.6977,366.521,0,0
0.29331,-24.6302,11.2129,-25.1988,39.4124,0.372966,22.4408,295.378,0.00713664,40.431,4.64781,14.2401,0,0.126775,913.889,101.042,-4.43177,1.63074,360.145,0,0
-0.30832,-15.5765,-5.9886,-27.4022,28.7436,0.38461,21.9008,294.825,0.00690404,40.4868,5.17409,12.0309,0,0.228291,890.287,101.043,-5.21448,1.74032,358.426,0,0
0.97104,-15.5319,2.1531,-28.1706,33.4234,0.386515,21.4671,294.343,0.00668521,40.3098,4.96359,9.02985,0,0.459429,867.801,101.047,-6.04827,1.68181,357.469,0,0
0.96047,-12.1742,1.2298,-25.9845,28.8553,0.384955,21.0407,293.854,0.00648951,40.2182,4.83524,10.4657,0,0.344633,847.783,101.052,-7.20743,1.62235,354.918,0,0
1.53358,-14.1666,1.8476,-28.9588,35.3579,0.383252,20.6353,293.393,0.00634443,40.3773,4.70036,6.44391,0,0.314614,823.511,101.098,-8.11731,1.55938,353.177,0,0
0.7373,-23.3737,-8.4395,-33.0199,48.0621,0.371722,20.235,292.945,0.00626789,40.9529,4.78044,5.18674,0,0.302571,795.911,101.145,-9.21996,1.53415,351.266,0,0
-0.1466,-39.536,-24.9541,-48.3974,59.6055,0.33927,19.9255,292.569,0.0062389,41.6042,4.76712,4.95944,0,0.27331,765.985,101.187,-10.5153,1.48508,350.017,0,0
-0.7026,-40.8863,-18.0299,-46.0538,55.3527,0.418919,20.0437,293.115,0.00621124,41.1218,5.28812,10.1562,0,0.266518,738.38,101.228,-1.89273,8.9835,349.338,54.4565,65.4364
-3.5997,-44.9635,-10.7483,-35.5962,50.5685,0.391917,21.1213,296.587,0.00617703,38.1658,5.40492,16.3234,0,0.358625,324.792,101.264,63.2973,22.5382,351.066,250.578,301.102
-2.9534,-14.3037,15.8869,-31.2126,19.3865,-0.111258,27.9787,306.9,0.00721786,28.8498,7.08318,57.5134,0,0.591713,1563.06,101.047,201.953,38.1069,424.966,333.012,400.156
-1.5849,-1.8734,31.4117,-19.71,4.7238,-0.0544,28.1437,305.975,0.00708248,28.0049,7.09164,56.3189,0,0.950012,1532.29,100.995,161.519,32.0594,426.506,233.558,280.649
-2.4024,7.374,43.5172,-10.0599,-4.4915,-0.194486,28.0682,305.658,0.00698066,27.7347,7.01983,53.9541,0,0.829594,1528.46,101.004,151.582,35.1291,387.282,314.916,378.412
-5.9615,11.1546,31.4138,-28.4361,-9.0711,0.118077,27.5298,302.868,0.0069979,28.7818,7.12681,54.0867,0,0.836039,1370.29,101.108,72.9291,22.3903,383.883,135.424,162.73
-8.632,-12.342,49.4785,-6.0015,21.10729,0.345884,26.6661,300.454,0.00693291,30.1027,7.34209,48.0472,0,0.816814,648.534,101.135,20.952,2.83646,386.557,0,0
-5.703,-59.3479,30.0624,-10.6249,73.3825,0.250317,26.2796,300.111,0.00709949,31.5975,7.37167,51.3437,0,0.928623,781.21,101.185,22.5255,3.06683,423.091,0,0
-8.3575,-58.359,29.7855,-18.9754,70.14228,0.245078,25.3316,299.192,0.00713234,33.7222,7.5246,39.5012,0,0.939808,680.668,101.275,24.0074,2.99274,420.726,0,0
-11.5373,-65.11,17.6805,-19.4778,79.31282,0.221343,24.3725,298.245,0.00670177,33.674,8.26744,40.5161,0,0.921939,477.52,101.308,26.5748,3.11793,418.026,0,0
-13.1177,-55.6926,29.1484,-11.6956,71.1373,0.210214,23.7943,297.664,0.0065027,33.8978,6.74898,41.1567,0,0.888679,395.943,101.325,22.2534,2.79613,415.848,0,0
-12.0627,-49.7874,30.363,-5.3455,64.8247,0.240785,22.6832,296.3,0.00602589,33.7194,6.21555,44.0001,0,0.901758,303.345,101.349,13.3531,2.66873,409.934,0,0
-10.4111,-47.623,43.1344,0.9438,62.0764,0.266682,22.4817,296.058,0.00590249,33.4556,5.77504,37.8815,0,0.86266,304.713,101.348,11.4219,2.57816,409.091,0,0
-7.9312,-43.3584,41.4757,1.4183,59.7528,0.289877,22.3108,295.869,0.00582315,33.3702,5.10092,34.5384,0,0.875755,343.658,101.354,9.83093,2.44223,409.378,0,0
-9.8185,-50.7492,37.1271,-2.4468,66.2563,0.271262,22.0564,295.604,0.0057637,33.5745,5.04113,37.2564,0,0.90786,308.327,101.365,9.48532,2.41215,408.678,0,0
-13.3062,-63.6828,34.3467,-3.0274,78.0247,0.2345,21.7916,295.338,0.00567384,33.6217,4.75316,35.8174,0,0.960768,329.528,101.382,8.99385,2.34241,407.909,0,0
-23.6001,-80.097,28.3167,-7.6414,91.046445,0.046401,21.5895,295.112,0.00569049,34.171,5.10691,38.6518,0,0.925476,313.489,101.414,8.97346,2.39121,408.46,0,0
-25.7097,-82.94,27.4781,-11.6071,91.89043,-0.118621,21.3663,294.894,0.00626869,38.1996,4.75017,54.8045,0,0.916757,427.749,101.451,8.55788,2.17585,407.815,0,0
-22.8991,-67.507,26.893,-8.2762,74.80312,-0.061254,21.3096,294.776,0.00577039,35.3007,4.67668,33.7926,0,0.999612,368.55,101.477,7.05495,4.41801,406.898,6.51393,7.82731
-19.2798,-67.541,30.5106,-7.6357,70.99932,-0.061665,21.1636,295.027,0.00566948,35.0173,5.44212,37.9428,0,0.957929,370.893,101.497,18.5796,10.9197,407.191,40.5352,48.7081
-22.7158,-60.807,32.7427,-12.7766,64.3567,-0.127821,21.1636,295.027,0.00566948,35.0173,5.44212,37.9428,0,0.957929,370.893,101.497,18.5796,10.9197,407.191,40.5352,48.7081
-22.1694,-59.9071,35.8887,-6.0045,71.591,-0.100522,21.3983,296.392,0.0057638,35.0768,5.5318,42.6202,0,0.895189,435.517,101.523,50.7378,19.294,402.934,141.091,169.539
-18.6681,-59.449,43.1867,-7.2619,82.4593,-0.034595,21.7133,298.18,0.00595785,35.5303,5.19545,41.4841,0,0.80235,495.113,101.516,90.6091,24.3133,400.493,228.844,274.985
-10.2388,-42.3413,33.796,-9.0573,74.3197,0.119049,22.306,301.169,0.00635577,36.4751,4.9777,43.7721,0,0.727431,580.725,101.466,159.116,32.9265,400.834,384.671,462.231
-8.0506,-34.662,33.4021,-12.8018,64.1576,0.197702,23.3585,303.699,0.00695487,37.3027,4.47336,44.2287,0,0.731231,740.007,101.407,192.344,35.8105,404.411,438.386,526.776
-5.3368,-34.4644,36.1058,-6.7884,59.5022,0.256894,24.6641,307.848,0.00765054,37.7527,4.45209,46.1098,0,0.720831,894.709,101.342,278.89,49.0823,382.836,690.46,829.675
-4.0073,-29.6385,33.485,-5.6544,53.5749,0.269614,25.5448,307.445,0.00803081,37.4681,4.57703,53.6633,0,0.681769,969.413,101.285,242.123,42.0038,397.873,535.83,643.868
-2.5316,-18.2283,34.6802,-9.8321,34.1243,0.272939,26.2657,306.436,0.00819317,36.5082,4.72172,50.8402,0,0.911477,1064.64,101.216,192.218,34.553,421.516,373.239,448.494
-0.3769,-16.9762,40.3554,-3.2442,35.5664,0.394376,26.774,304.988,0.00819086,35.3524,5.04295,49.5049,0,0.848666,1198.25,101.209,139.339,28.4336,420.039,261.77,314.55
-4.6463,-31.4006,40.1391,-2.6675,46.3122,0.387689,26.6349,301.75,0.00787978,34.3245,5.30474,59.8067,0,0.984193,1164.27,101.259,51.9019,9.83696,425.345,26.3331,31.6426
-9.0946,-37.335,41.1289,-4.8733,45.88446,0.361738,26.2124,300.477,0.00782641,35.0287,5.69959,64.3656,0,0.861096,948.002,101.321,30.216,2.61327,424.427,0,0
-11.3111,-41.676,34.7309,-2.4528,47.838369,0.324751,25.629,299.571,0.00755989,35.1217,6.08056,67.3195,0,0.873296,529.267,101.388,22.3776,2.64185,421.083,0,0
-6.848,-29.5825,44.0568,1.163,37.282291,0.332601,24.9595,298.861,0.00708577,34.3613,5.58728,62.8808,0,0.888996,381.202,101.46,19.8006,2.58682,421.662,0,0
-7.9668,-13.5831,47.5235,-1.8969,22.515329,0.421544,24.6983,298.5,0.00716402,35.3392,4.46815,70.5991,0,0.936258,471.596,101.519,14.2084,2.31242,420.823,0,0
-11.0516,-54.1233,27.6479,-3.4093,71.50258,0.324464,24.357,298.084,0.0066113,33.3195,4.60968,74.3213,0,0.961983,441.415,101.508,12.8534,2.39448,418.912,0,0
-29.6797,-44.873,-5.6567,-28.02,35.9783893,0.222371,23.7793,296.794,0.00913313,47.6963,3.95655,60.3819,0,0.746602,583.082,101.41,-2.4353,1.37518,385.661,0,0
-26.1868,-26.174,8.5778,-21.5078,21.9799071,0.260041,23.1088,296.138,0.00919699,50.113,3.43401,61.1476,0,0.80701,532.51,101.398,-1.88569,1.1803,382.288,0,0
-23.4156,-4.4695,25.1918,-15.3895,5.9810834,0.378795,22.8006,295.779,0.00908729,50.4945,3.05654,61.4114,0,0.797441,533.766,101.394,-2.32797,1.09074,384.567,0,0
-21.5113,-9.6548,20.3559,-17.5996,11.9821928,0.213745,22.2963,295.271,0.00884437,50.7516,2.68796,56.9544,0,0.764853,485.35,101.395,-2.10662,0.942212,378.809,0,0
-16.2539,-18.3012,19.4126,-19.9196,17.9774071,0.128943,22.1101,295.017,0.00828021,48.0988,2.69715,60.0873,0,0.658349,496.939,101.428,-2.92554,0.96477,376.565,0,0
-16.8627,-16.5654,16.6877,-19.9859,15.99504167,0.098622,21.7386,294.675,0.00814322,48.4614,2.4285,59.5338,0,0.656025,482.329,101.469,-2.57123,0.870955,374.731,0,0
-16.2102,-16.2423,3.02,-25.4233,16.877072,0.116018,21.404,294.315,0.00820876,49.9284,2.36452,54.4208,0,0.651697,469.777,101.505,-2.88095,0.808154,373.695,0,0
-7.765,-6.2104,11.7855,-20.8594,12.69462,0.368534,21.3791,294.553,0.00810871,49.4164,2.50778,53.2016,0,0.639497,506.595,101.54,0.293322,5.06489,375.597,43.047,51.7265
-5.1482,-9.2413,25.2983,-12.6905,17.7945,0.351918,22.4323,298.082,0.00747832,42.6147,4.14731,70.5447,0,0.622907,374.299,101.564,56.6846,20.4151,374.691,235.141,282.552
0.5218,-2.3708,27.9551,-18.5642,13.3261,0.390512,22.4323,298.082,0.00747832,42.6147,4.14731,70.5447,0,0.622907,374.299,101.564,56.6846,20.4151,374.691,235.141,282.552
3.2928,-1.2273,28.3547,-15.944,15.8948,0.507633,23.4158,301.885,0.00747584,40.0226,4.19056,71.4671,0,0.567419,551.466,101.583,131.529,32.0036,377.189,421.26,506.198
3.3391,5.2722,37.101,-11.575,24.322,0.514135,24.476,305.536,0.00758708,37.9681,3.89264,73.2222,0,0.589571,654.614,101.552,197.521,41.3511,379.905,574.912,690.829
3.8395,2.8938,52.5266,-6.9802,55.1783,0.42659,25.6538,308.613,0.00772413,35.8646,3.7749,74.3412,0,0.567446,777.905,101.486,248.742,48.5118,382.632,680.281,817.443
5.0703,-0.9477,42.2447,-0.986,85.259,0.430004,26.7808,310.948,0.00790171,34.1607,3.54849,73.1617,0,0.459655,960.311,101.411,276.527,52.4476,387.107,729.805,876.953
5.0685,-8.3722,54.7367,4.0596,120.5839,0.52544,27.8229,312.394,0.00808832,32.741,3.20317,76.7062,0,0.410137,1082.31,101.335,275.754,52.3387,390.766,715.489,859.751
6.5691,-15.4946,53.9794,4.6601,132.4874,0.518939,28.6862,312.657,0.00832744,31.9248,3.09723,85.8436,0,0.40222,1213.08,101.263,255.064,48.7007,394.474,641.396,770.718
5.0141,-28.4847,59.6754,11.9008,144.0232,0.397277,29.0645,311.903,0.0088729,33.2052,2.56387,112.284,0,0.514373,1216.5,101.197,207.621,40.2261,397.105,513.065,616.512
8.7941,-30.4881,66.4971,19.6505,135.6339,0.493277,29.3792,309.864,0.00909795,33.3838,2.52377,110.93,0,0.45219,1286.45,101.177,147.572,29.9006,399.002,342.658,411.746
11.4314,13.9716,89.1214,27.8851,72.8711,0.701769,29.1204,306.309,0.00888857,33.1523,3.36177,125.286,0,0.463343,1098.49,101.207,83.9484,18.2224,400.58,141.769,170.354
10.75854,12.4859,79.6378,28.6538,33.142,0.723731,28.3047,303.063,0.00873092,34.2719,3.74311,134.55,0,0.494745,437.455,101.258,32.046,2.03437,400.012,0,0
6.62071,18.8788,57.9632,24.5062,-1.3998,0.634461,26.7682,301.125,0.00998671,43.1671,4.57141,147.475,0,0.528695,297.036,101.317,27.4569,1.84997,397.155,0,0
1.7251,33.6269,46.9561,18.5803,-19.7028,0.640994,25.7088,299.88,0.0112323,51.9168,4.6854,148.116,0,0.582597,315.412,101.378,23.5514,1.52511,395.462,0,0
1.7599,55.3756,67.6582,14.4233,-33.3999,0.750374,25.0768,299.041,0.0117418,56.4984,4.36515,132.476,0,0.591099,328.297,101.422,17.5852,1.2717,391.786,0,0
0.47155,4.5639,86.5317,25.9217,22.2505,0.558113,24.4553,298.319,0.0122502,61.2943,4.22045,134.942,0,0.620536,297.745,101.409,14.9263,1.06849,390.214,0,0
2.7704,-34.2172,36.9955,15.4991,41.3375,0.541134,24.0721,297.7,0.0136392,69.8757,3.5502,124.822,0,0.561633,298.554,101.348,8.51413,0.706452,393.639,0,0
3.26407,-58.8963,25.4555,4.3148,56.456378,0.411259,23.8755,297.359,0.0137303,71.2111,2.81615,118.329,0,0.671831,223.956,101.331,4.80927,0.530237,389.619,0,0
0.85232,-71.312,26.6768,8.7129,63.9866282,0.370321,23.5745,296.98,0.0138644,73.2841,1.93549,106.301,0,0.593934,82.061,101.32,3.05393,0.311043,388.033,0,0
-5.6749,-67.5785,9.4014,-0.1036,55.9999069,0.3442,23.434,296.749,0.0138599,73.9117,1.3897,64.538,0,0.63316,181.298,101.313,1.97289,0.112378,387.208,0,0
-11.8602,-21.1651,7.0124,-3.9775,16.99774236,0.317752,23.2181,296.456,0.0128263,69.3621,1.77504,51.3649,0,0.449433,259,101.338,1.05215,0.293266,385.195,0,0
