SO2,NO2,PM10,PM2.5,O3,CO,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS
3.18721,10.8132,12.9216,6.244,-29.959,0.1176647,16.2962,290.327,0.00728054,61.7588,1.56774,328.929,0,0.755336,97.8287,101.549,10.7855,0.325258,386.191,0,0
2.42132,10.26708,8.6423,3.9697,-26.2369,0.2170052,15.9909,289.414,0.0070967,61.4499,1.92934,346.612,0,0.767829,29.6905,101.59,3.34962,0.35058,363.922,0,0
2.80285,10.45923,3.2402,3.1469,-23.8404,0.2136378,14.945,288.077,0.00691306,64.1869,2.80902,268.583,0,0.635023,39.9136,101.638,-0.240703,0.119385,318.317,0,0
2.4839,10.2982,-2.1681,3.1947,-22.3505,0.2058641,14.6615,287.651,0.00683167,64.6691,2.80807,269.771,0,0.580221,44.1608,101.684,-1.99038,0.0885485,317.419,0,0
0.37879,6.0752,6.0961,3.7675,-26.4276,0.299723,15.4919,290.223,0.00692079,62.0262,1.91863,284.585,0,0.549016,77.9931,101.731,21.2269,5.46913,317.264,138.739,166.712
-4.9218,-1.063,1.7702,1.498,-37.8293,0.291444,15.4919,290.223,0.00692079,62.0262,1.91863,284.585,0,0.549016,77.9931,101.731,21.2269,5.46913,317.264,138.739,166.712
-1.07737,18.4657,4.926,2.2906,-57.0385,0.289952,17.3952,295.513,0.00724511,57.297,0.895728,206.58,0,0.452547,504.097,101.764,68.7025,13.3218,322.513,320.587,385.226
1.43388,16.0465,6.175,3.9785,-62.5367,0.292447,18.3253,297.251,0.00809522,60.233,3.17027,100.257,0,0.998366,720.76,101.747,126.125,17.4644,389.837,332.976,400.113
2.80259,26.574,12.8646,2.4433,-72.8079,0.294049,19.2509,300.752,0.00857668,60.045,3.73687,104.129,0,0.338859,857.113,101.678,210.143,25.8586,385.594,516.511,620.653
3.06508,24.1961,9.4525,-12.3684,-79.596,0.299878,20.0096,303.292,0.0087324,58.1569,3.10598,115.596,0,0.0298388,957.528,101.597,241.86,29.7776,332.977,641.107,770.371
1.86435,21.36075,-9.4541,-19.3964,-80.156,0.2004069,20.1772,303.403,0.00913022,60.1108,4.3369,145.845,0,0.0803251,949.687,101.53,281.041,29.9168,334.927,637.68,766.253
3.46498,32.28308,-2.6662,-6.6999,-61.605,0.6051205,20.1554,301.191,0.00935952,61.6347,5.37208,147.888,0,0.37563,664.518,101.413,240.365,22.2441,335.152,460.145,552.922
4.39873,21.168,11.7152,-9.7029,-45.043,0.5066127,19.7385,298.608,0.00939498,63.5476,5.80319,143.191,0,0.189369,559.752,101.397,177.839,14.9401,333.72,301.435,362.212
3.01383,3.3622,-5.0971,-18.4808,5.782,0.5056097,19.1832,295.444,0.00943113,66.1528,6.04076,137.499,0,0.0899788,518.642,101.431,95.2501,6.38392,331.817,118.269,142.116
3.37367,-13.3901,-11.6496,-25.4509,62.632,0.499918,18.3179,292.612,0.00936801,69.5545,5.5485,124.012,0,0.187211,408.215,101.486,31.1185,0.155164,329.427,0,0
3.08328,-30.8458,-18.6931,-26.8232,81.3655,0.39555,17.6988,291.483,0.00958217,74.1177,5.65974,123.196,0,0.319536,374.83,101.536,17.1977,0.104771,327.314,0,0
0.53246,-35.8801,-33.2781,-34.609,91.5808,0.392799,17.4828,290.9,0.00967072,75.9011,5.3149,121.3,0,0.229829,378.518,101.579,6.75167,0.0770613,327.011,0,0
-1.18953,-33.6836,-31.4559,-32.2836,92.5662,0.384731,17.329,290.479,0.00965823,76.5912,4.92946,115.537,0,0.064467,626.424,101.605,-0.00471592,0.0565872,326.645,0,0
-2.03461,-24.963,-27.417,-27.7242,83.9168,0.289914,16.6882,289.799,0.00933756,77.2272,4.66302,99.6908,0,0.221872,178.589,101.599,-0.848203,0.0442817,324.127,0,0
0.38998,-20.9269,-10.5823,-20.6211,68.7811,0.292597,15.7566,288.65,0.00906749,79.7553,4.64609,103.412,0,0.456952,578.823,101.608,-5.44111,0.019142,320.522,0,0
2.07929,-15.0848,-4.6312,-14.0473,56.0686,0.297465,15.4316,288.22,0.00895424,80.474,4.62137,102.533,0,0.494921,557.391,101.61,-7.53153,0.0104661,319.159,0,0
2.74741,-12.8288,1.2447,-15.0877,41.5838,0.3016012,15.2722,287.873,0.00885936,80.4662,4.22583,105.119,0,0.550803,560.682,101.608,-10.109,-0.132379,318.481,0,0
3.5339,-11.16,-9.6306,-17.5927,29.57,0.3021841,15.143,287.586,0.00876049,80.2577,3.9115,105.826,0,0.624592,525.682,101.614,-11.5606,-0.392848,318.029,0,0
6.38005,-13.9791,-8.5331,-20.4993,25.3732,0.397746,15.0474,287.344,0.00856383,78.9736,3.77369,111.651,0,0.640438,448.557,101.636,-13.0183,-0.408481,317.205,0,0
5.99122,-47.2687,-23.3716,-33.3631,62.0656,0.388849,14.4234,287.109,0.00845244,81.2655,2.35652,117.24,0,0.531147,331.213,101.654,-5.75429,-1.15167,315.279,0,0
-0.8076,-43.156,-27.1561,-42.5445,53.25346,0.379051,13.7528,286.506,0.00816568,82.1226,1.97578,99.2936,0,0.517069,235.829,101.674,-4.9276,-1.08428,313.041,0,0
-6.7736,-37.2402,-4.1753,-43.0427,39.45628,0.365645,13.9274,286.365,0.00808092,80.3403,2.65265,89.9054,0,0.418681,229.202,101.691,-8.85985,-1.07131,312.141,0,0
0.6269,-18.1531,11.3586,-32.9776,9.0635,0.466318,14.8552,288.904,0.00819948,76.6404,2.93392,93.1515,0,0.370409,109.517,101.707,14.8011,4.58222,312.583,138.226,166.096
9.13487,-1.1285,-1.6747,-27.264,-12.7484,0.484607,14.8552,288.904,0.00819948,76.6404,2.93392,93.1515,0,0.370409,109.517,101.707,14.8011,4.58222,312.583,138.226,166.096
9.41433,-1.7266,10.8399,-17.5082,-2.9273,0.387993,16.1504,293.242,0.00821835,70.5102,3.06256,95.9646,0,0.252594,342.095,101.722,79.4155,12.4743,315.414,320.65,385.301
6.93504,-1.064,13.6373,-19.6271,2.0274,0.395177,17.5795,297.14,0.00793458,61.9456,3.45683,98.5072,0,0.20474,446.301,101.681,148.223,20.3644,319.529,475.796,571.729
7.88373,6.1428,19.7193,-14.5553,0.888,0.3033176,18.8227,300.616,0.00781098,56.1898,3.03543,102.723,0,0.114811,550.252,101.613,197.021,26.5759,323.649,586.365,704.592
7.78731,9.08085,16.1279,-13.3484,5.293,0.3052667,19.9865,303.01,0.00784636,52.2974,3.11293,133.674,0,0.0188857,694.52,101.528,233.11,30.6252,327.983,642.519,772.067
7.79703,13.14185,25.7687,-13.1712,9.302,0.302999,20.1441,302.888,0.0083562,55.0893,4.6717,143.152,0,0.0450486,601.675,101.452,274.999,30.8425,329.827,639.212,768.094
7.12109,13.52414,23.6621,-14.0121,10.308,0.3029445,20.1893,302.453,0.0086821,57.0302,4.8076,146.039,0,0.0318286,510.99,101.381,263.369,27.8937,330.344,577.48,693.916
7.24202,16.56764,27.1431,-12.2112,12.117,0.3026459,20.0251,301.107,0.00889394,59.0047,4.67334,146.029,0,0.0144491,457.554,101.314,221.641,22.376,330.183,462.012,555.166
6.39083,17.48216,23.2163,-8.2793,21.082,0.4040342,19.7876,298.869,0.00905957,61.0207,4.55416,147.248,0,0,384.047,101.293,157.699,14.9575,330.3,303.082,364.191
5.67049,17.98241,32.5656,-5.7992,17.5971,0.4068006,19.1717,295.622,0.00949402,66.5626,4.56454,146.232,0,0,325.293,101.31,82.8563,5.90672,330.391,119.613,143.731
5.84232,2.068,18.1191,-8.0568,18.9133,0.4073655,18.5064,292.718,0.00994409,72.8266,4.37925,144.965,0,0.0264784,299.404,101.345,23.78,0.0900288,330.534,0,0
5.97085,-1.9776,9.4082,-7.6229,18.9653,0.4075071,18.2776,291.862,0.0101914,75.79,3.77117,137.126,0,0.0335845,145.098,101.385,8.23344,0.0312305,330.222,0,0
5.08392,32.8454,18.0279,-2.7991,-20.5638,0.5096336,18.0733,291.316,0.010445,78.7452,3.45495,121.299,0,0.0506881,346.456,101.419,1.5563,-0.330102,331.36,0,0
1.9669,-12.7035,34.6237,-9.2113,18.9112,0.387746,17.873,290.88,0.0105633,80.7032,3.44378,126.211,0,0.0910585,359.253,101.44,-2.25388,-0.754184,332.463,0,0
-6.4892,-64.4677,5.957,-18.3204,83.73436,0.461865,17.68,290.536,0.0106145,82.1149,3.27256,130.832,0,0.152802,375.975,101.428,-4.20323,-1.06851,333.36,0,0
-3.8133,-28.2852,7.2813,-14.9742,69.3075,0.467634,16.963,289.793,0.00970779,78.701,2.75053,85.674,0,0.27698,157.289,101.409,-3.92452,-0.905553,329.211,0,0
-1.71256,-15.6545,11.5578,-17.403,58.17,0.475716,16.4664,289.286,0.00886485,74.2474,2.23831,94.8841,0,0.478747,128.674,101.399,-4.05078,-0.737683,327.595,0,0
-0.71557,-18.4566,9.6041,-24.2228,58.3458,0.473357,15.7799,288.738,0.0089586,78.5128,1.2478,131.225,0,0.505839,84.7688,101.401,-2.35702,-0.735092,327.166,0,0
0.87512,-0.1065,14.4569,-15.3765,28.6146,0.475698,15.5706,288.45,0.00932795,82.8961,1.51455,172.866,0,0.380997,23.7142,101.408,-3.32689,-0.992472,326.536,0,0
0.03619,-9.8554,-1.4019,-27.0733,35.0615,0.476061,15.4816,288.291,0.00925596,82.7589,1.06237,153.78,0,0.316613,20.4074,101.427,-4.18767,-0.706875,327.173,0,0
-0.1853,-14.1139,-24.2834,-35.6698,25.01533,0.469554,15.4611,288.199,0.00913119,81.7624,1.14294,140.003,0,0.16832,20.4017,101.437,-5.08061,-0.697831,327.749,0,0
-0.59805,-15.8735,-41.18,-37.6582,26.071588,0.555899,15.1238,287.867,0.009133,83.6422,0.67834,156.878,0,0.130856,20.3881,101.453,-5.01274,-0.463797,326.329,0,0
0.28339,-2.7701,-61.51,-53.3428,14.53273,0.638676,14.579,287.341,0.00924428,87.8004,0.281077,252.221,0,0.134565,20.3574,101.47,-4.8017,-0.376546,323.961,0,0
1.64752,19.9478,-44.301,-53.3654,-20.681,0.553977,15.3019,289.432,0.00912313,82.5941,0.908574,301.71,0,0.143593,30.4057,101.482,12.0279,3.51102,322.354,135.699,163.059
0.39151,33.223,-10.5188,-36.5199,-99.385,0.658464,15.3019,289.432,0.00912313,82.5941,0.908574,301.71,0,0.143593,30.4057,101.482,12.0279,3.51102,322.354,135.699,163.059
-1.8939,19.0734,17.2994,-26.5777,-135.413,0.638851,17.6931,295.484,0.00873055,67.5216,0.146573,266.902,0,0.0689156,171.894,101.485,57.0351,12.6824,326.084,318.201,382.358
2.5807,21.4088,27.4644,-16.2117,-81.857,0.543668,20.1024,300.749,0.00868843,57.4274,0.185059,338.371,0,0,358.518,101.441,110.76,20.8877,331.274,474.41,570.063
3.1563,-5.4878,20.759,-18.4343,-0.275,0.356682,21.9658,304.629,0.00884565,51.8243,0.851444,133.175,0,0,460.38,101.36,157.7,27.832,337.042,586.119,704.296
3.97967,-0.0566,13.2771,-16.6469,21.461,0.357779,23.3943,306.767,0.00894384,47.7937,1.93092,121.635,0,0,642.912,101.268,201.983,32.9007,343.086,642.691,772.274
4.38072,0.8567,2.7482,-30.1579,40.86,0.364256,24.2505,307.743,0.00892718,45.1444,2.47186,113.566,0,0,728.295,101.18,221.618,34.3531,347.375,639.976,769.013
6.25653,14.2402,-7.4133,-29.9378,79.531,0.374324,24.582,307.457,0.00927033,45.8716,2.88862,102.336,0,0,628.137,101.104,217.62,31.8489,350.038,578.266,694.86
6.66984,21.947,22.6255,-22.8148,79.079,0.486202,23.9618,305.51,0.00953261,49.0239,3.35341,112.407,0,0.0180409,396.198,101.038,194.93,25.7762,348.901,463.226,556.624
4.36749,14.5342,19.1609,-21.1533,49.595,0.488958,22.493,301.988,0.00974326,55.007,3.94103,129.68,0,0.0184088,298.472,101.029,154.25,16.9844,345.969,304.545,365.95
4.43981,19.3251,12.5687,-8.8819,36.025,0.593106,21.1823,297.987,0.00970413,59.6033,4.24245,127.41,0,0.0190941,220.343,101.064,87.403,7.36988,342.923,121.375,145.847
4.98834,24.53559,7.3622,-0.9582,8.525,0.6012573,19.6556,294.398,0.0107406,72.839,3.79875,134.174,0,0.0222897,186.891,101.123,32.8204,0.0926284,340.059,0,0
5.27448,22.507,-1.7314,-11.1305,4.4478,0.499427,19.2421,293.273,0.011219,78.2018,4.17954,136.729,0,0.116986,212.221,101.189,18.7244,0.0375292,340.861,0,0
2.99014,-14.2477,-20.6598,-20.578,40.267,0.478355,18.95,292.574,0.0112011,79.6071,4.46248,139.773,0,0.119273,157.67,101.232,10.3561,0.0281237,340.868,0,0
-0.34781,-28.1151,-32.7162,-33.224,55.1114,0.454389,18.5715,291.993,0.0111393,81.1732,3.58023,140.036,0,0.151826,61.6476,101.271,4.83278,-0.29108,339.883,0,0
-3.8125,-15.762,-30.1691,-30.6432,39.5816,0.432,18.119,291.506,0.0107713,80.8372,2.27338,140.62,0,0.220052,175.947,101.264,2.8789,-0.941747,338.143,0,0
0.9828,31.265,-8.6037,-10.5752,-19.8567,0.480188,18.0429,291.303,0.0116506,87.798,2.33495,161.252,0,0.267536,130.191,101.181,1.34101,-1.84967,337.16,0,0
1.30167,45.8406,-4.5582,-8.1273,-36.0814,0.564456,17.7802,290.902,0.0114399,87.686,2.14151,167.152,0,0.19991,77.2604,101.162,-0.349098,-1.87067,335.164,0,0
-0.28014,35.1845,-2.3865,-19.5331,-31.1242,0.535859,17.7326,290.642,0.0106888,82.1733,2.14733,160.652,0,0.176946,109.145,101.148,-2.92684,-1.43814,333.65,0,0
-0.09763,28.6224,-4.91,-22.7188,-34.4298,0.528695,17.4597,290.319,0.00951817,74.4882,1.54637,131.596,0,0.188375,115.249,101.141,-3.54536,-0.823115,332.89,0,0
-1.01278,22.745,1.1944,-25.8843,-30.9566,0.434749,17.082,289.938,0.00953383,76.5025,1.31178,161.438,0,0.109132,89.4503,101.167,-3.58724,-0.775705,331.879,0,0
-1.28743,15.6136,-11.4905,-28.5603,-21.5828,0.535603,17.0498,289.809,0.00937967,75.4464,0.724592,139.05,0,0.0901227,20.5416,101.195,-4.77587,-0.46157,330.331,0,0
-0.15816,4.1209,-24.6603,-38.1909,-11.8544,0.527364,16.7679,289.504,0.00932305,76.418,0.342581,204.471,0,0.107252,20.5234,101.227,-5.06357,-0.367341,329.018,0,0
1.90068,17.3544,-26.374,-33.937,-20.0012,0.629056,16.6242,289.304,0.00930711,77.0407,0.463297,277.273,0,0.0785203,20.5143,101.264,-5.76582,-0.418082,327.323,0,0
2.05461,38.5751,6.4753,-22.3658,-45.3618,0.839014,17.5495,291.404,0.00921383,71.7949,1.54391,271.403,0,0.162387,24.786,101.296,8.57624,4.7748,327.706,135.637,162.986
1.65618,28.8515,19.2268,-11.2151,-76.7021,1.131079,17.5495,291.404,0.00921383,71.7949,1.54391,271.403,0,0.162387,24.786,101.296,8.57624,4.7748,327.706,135.637,162.986
6.74061,48.8237,54.3062,4.0474,-53.5057,0.949041,19.6855,297.178,0.00931756,63.1873,0.75093,269.522,0,0.338134,204.503,101.313,54.494,13.8455,333.587,317.992,382.108
6.39727,9.8258,22.7128,-32.9643,22.5645,0.542547,21.8362,301.241,0.00844171,49.8336,2.79983,106.241,0,0.475096,502.489,101.289,127.462,24.4689,340.507,473.495,568.964
5.50824,-4.2448,-18.3443,-41.3541,43.8461,0.535563,22.5117,303.774,0.0084529,47.7672,3.54377,107.857,0,0.57376,554.45,101.239,193.641,30.9194,343.855,584.434,702.272
9.73062,-0.7477,-20.3754,-40.0572,52.4951,0.443006,23.4301,306.143,0.00878457,46.7887,3.27341,109.491,0,0.677416,600.754,101.168,225.57,34.3619,349.833,640.326,769.433
5.59025,1.3352,-24.3332,-36.7998,59.1613,0.564152,24.181,307.232,0.00909516,46.1579,3.51347,120.775,0,0.547052,731.466,101.098,242.848,35.1726,354.332,637.681,766.254
4.13363,5.7047,-15.1216,-24.8613,58.1549,0.687392,23.2081,305.371,0.00988135,53.3191,5.18286,153.118,0,0.412395,535.776,101.059,268.494,31.2084,353.36,575.986,692.121
3.34908,7.50102,-23.9878,-28.4441,33.44,0.899295,22.5999,303.237,0.0105439,59.1151,6.13116,154.556,0,0.328764,444.55,101.016,243.693,24.6707,352.622,461.537,554.595
2.74838,6.99126,-25.0698,-36.8044,13.433,0.8044826,21.9327,300.685,0.0107056,62.6308,6.14295,150.478,0,0.355221,416.882,101.009,178.622,16.458,351.51,304.043,365.346
2.56433,4.8683,-25.8653,-39.6163,0.965,0.7061153,21.0063,297.327,0.0107451,66.7267,6.48939,142.867,0,0.530427,345.093,101.034,101.486,7.18921,350.198,122.019,146.621
3.40596,6.7935,-20.6707,-39.6018,-3.326,0.6067354,19.9863,294.323,0.0105955,70.3053,6.82747,136.751,0,0.396216,292.646,101.084,37.9474,0.197977,346.124,0,0
2.2193,5.3212,-18.4712,-35.9713,0.995,0.505415,19.2672,293.138,0.0107349,74.6579,6.83866,132,0,0.499679,232.161,101.125,22.8136,0.144172,343.711,0,0
2.06801,4.3159,-17.3146,-32.1189,-0.6717,0.5030115,19.0359,292.564,0.0106384,75.1275,6.08399,133.664,0,0.480133,145.725,101.153,10.6939,0.124956,342.702,0,0
0.44025,-17.4997,-30.8415,-32.5401,24.4187,0.490961,18.7939,292.105,0.0109311,78.4337,5.28399,139.203,0,0.279805,37.8824,101.173,3.96859,0.0676654,341.936,0,0
-3.4994,-36.6931,-18.7049,-34.2058,50.3457,0.475166,18.6196,291.736,0.0106928,77.5877,4.54376,129.227,0,0.236879,425.757,101.158,-0.701777,0.0547985,341.363,0,0
-4.2281,-16.5185,-9.2439,-27.8931,30.5172,0.485077,17.8634,290.588,0.0095407,72.7462,3.49034,100.527,0,0.406394,224.847,101.181,-6.38339,0.0423965,334.533,0,0
-1.30826,0.2494,-4.3645,-22.8501,4.2428,0.495137,17.7314,290.474,0.00938433,72.1771,2.86365,95.5716,0,0.266492,164.328,101.184,-4.96253,-0.0296191,334.173,0,0
-0.8889,13.7058,-9.1941,-23.5967,-9.544,0.497349,17.4873,290.187,0.0094035,73.4956,2.56698,96.6146,0,0.62905,144.92,101.193,-5.49403,-0.368604,335.587,0,0
-3.3138,-2.8748,-27.2351,-34.9921,9.5104,0.497017,17.2144,289.846,0.00946897,75.3445,2.66813,90.5263,0,0.611252,137.548,101.194,-6.33385,-0.480248,334.824,0,0
-5.1023,13.0567,-36.3135,-36.2072,-23.6191,0.495986,17.2172,289.657,0.0093883,74.7059,3.10072,83.8961,0,0.377909,128.951,101.216,-8.68417,-0.147963,335.642,0,0
-6.8822,-25.3007,-36.543,-48.251,31.2755,0.490541,17.1073,289.48,0.00922489,73.9629,2.79496,84.3481,0,0.352544,106.217,101.251,-9.51321,-0.417538,334.371,0,0
-5.873,-29.6724,-49.074,-50.0355,23.6018,0.578783,16.3731,289.077,0.00941565,79.257,1.47368,122.043,0,0.324853,86.9207,101.287,-5.46832,-0.778758,333.265,0,0
-10.4775,-32.4079,-35.591,-54.0452,15.33641,0.557025,16.3083,288.908,0.00951261,80.4406,1.64354,138.789,0,0.433322,86.467,101.317,-6.75003,-0.867125,333.907,0,0
-8.6123,-16.5873,-17.0624,-42.5472,-18.0089,0.860781,17.8715,291.637,0.0092259,70.4276,2.08232,99.3288,0,0.622102,85.0939,101.348,7.48569,5.14769,335.452,135.368,162.662
-3.2542,-6.6337,-0.9927,-24.9367,-20.0538,0.679932,17.8715,291.637,0.0092259,70.4276,2.08232,99.3288,0,0.622102,85.0939,101.348,7.48569,5.14769,335.452,135.368,162.662
-2.3713,-27.6879,-1.6986,-18.1327,-10.0579,0.477531,19.2227,296.282,0.00888099,62.0991,2.45106,90.1975,0,0.63968,323.182,101.375,68.9152,14.492,338.051,318.774,383.047
0.3788,-9.527,-3.8461,-15.6532,-36.676,0.475759,20.6057,301.026,0.00881544,56.3504,1.48749,129.048,0,0.36776,399.058,101.344,122.212,22.1215,340.567,475.667,571.575
5.26495,7.36128,10.3701,-11.3374,-13.793,0.492073,22.1067,305.149,0.00894725,51.9093,0.782357,159.754,0,0.297285,535.005,101.284,166.125,28.5385,345.677,587.994,706.55
9.46684,9.46966,-0.5297,-9.915,9.438,0.500276,23.6109,308.092,0.00931199,49.052,0.433435,222.174,0,0.565131,666.519,101.208,196.855,32.7492,351.53,645.776,775.982
6.23669,6.4429,9.1353,-10.233,1.011,0.393606,25.1038,309.289,0.0100476,48.1213,1.56225,297.324,0,0,1155.22,101.131,213.997,34.301,357.069,644.445,774.382
4.99816,0.8556,9.1855,-7.869,-3.714,0.388589,25.9769,309.16,0.00998254,45.2263,2.29887,303.864,0,0,1340.24,101.068,210.532,32.8657,359.58,584.153,701.934
4.89781,-37.4874,-2.2812,-14.19,45.5809,0.47902,26.5469,308.507,0.0097219,42.4723,1.65478,321.579,0,0,1389.73,101.005,163.319,27.1161,360.574,467.22,561.423
2.54713,-99.507,-10.7836,-23.2379,106.4384,0.554702,26.4022,305.963,0.0101839,44.8939,2.43989,82.0679,0,0.0731872,1588.09,101.001,125.105,19.3511,366.253,307.906,369.988
1.18499,-102.068,-14.9931,-27.8672,92.87366,0.626879,25.0851,302.06,0.0105448,50.525,2.27291,91.8213,0,0.595072,237.704,101.059,63.9743,8.3717,361.056,125.163,150.4
1.85889,-49.2085,-18.1153,-14.6973,51.1505,0.724803,24.0184,298.158,0.0103286,52.9785,1.10215,92.0858,0,0.164838,31.9653,101.132,11.7434,0.15916,354.002,0,0
1.20792,15.9732,3.689,-0.4096,7.1682,0.757926,22.6158,296.421,0.011071,62.1206,0.42572,86.3625,0,0.414439,20.9919,101.195,7.83502,-0.64577,353.824,0,0
-1.67716,52.8973,24.9198,8.0295,-34.2681,0.866765,23.733,296.81,0.00964145,50.4186,2.26163,324.575,0,0.206659,182.421,101.253,-0.868996,0.199138,359.554,0,0
-2.23641,69.1043,59.5124,27.9466,-48.9762,1.098511,22.0212,295.34,0.010041,58.638,8.59811,357.421,0,0.627734,233.592,101.391,6.38211,0.461879,356.594,0,0
-4.809,55.8439,99.09098,40.88532,-21.3498,0.9161165,20.0783,294.152,0.0088153,58.3432,9.30779,3.14166,0,0.896015,242.905,101.417,38.3241,0.46853,400.213,0,0
-0.84862,0.9091,94.75311,50.26871,29.9630585,0.9269379,16.5321,289.976,0.00702802,58.6639,12.5767,358.659,0,0.578496,131.712,101.493,15.9847,0.328073,327.029,0,0
0.76778,-51.9107,97.13713,39.59546,68.9891705,0.8287827,15.683,289.069,0.00641156,56.6338,11.3,357.028,0,0.722168,130.956,101.544,11.682,0.318321,322.394,0,0
-0.73724,-49.1787,94.06651,14.51628,48.9421208,1.1286301,14.7993,288.167,0.00581161,54.4645,10.181,359.943,0,0.65754,116.791,101.599,9.84459,0.306894,317.62,0,0
-1.89047,-43.7328,76.18998,1.65358,41.516269,1.3282918,13.8883,287.247,0.00529337,52.7582,9.42603,5.45059,0,0.668558,127.084,101.68,8.80542,0.290605,312.043,0,0
-1.32037,-38.7736,43.52088,-0.9858,35.61393,1.4272698,13.076,286.387,0.0049315,51.9685,4.1955,357.048,0,0.566,167.78,101.807,3.31587,0.216067,304.643,0,0
-0.22251,-30.494,40.67104,-0.70972,26.21267,1.4254074,12.1139,285.5,0.00459499,51.7104,2.20823,304.898,0,0.449017,87.2839,101.893,2.94663,0.141777,298.117,0,0
-0.56486,-21.3942,20.40519,-0.76461,20.1396,1.3228704,11.3468,284.608,0.00423526,50.1945,6.1522,351.953,0,0.219368,653.169,101.873,3.22376,0.212942,293.652,0,0
-1.20156,-11.5948,53.74373,0.67485,24.4466,1.2198839,10.3618,283.675,0.00393639,49.9238,8.88721,359.844,0,0.155763,91.5846,101.941,6.61026,0.210913,290.498,0,0
-2.96317,0.2519,52.51175,1.51282,20.3015,1.1166856,10.2737,284.794,0.00377913,48.2439,9.63442,7.34842,0,0.210246,258.778,101.993,61.0409,7.00393,286.984,135.695,163.055
-2.5247,3.6569,43.60786,1.5204,23.4168,1.0152813,10.2737,284.794,0.00377913,48.2439,9.63442,7.34842,0,0.210246,258.778,101.993,61.0409,7.00393,286.984,135.695,163.055
-1.61405,5.19,61.9138,1.75153,25.9082,0.9144825,11.0771,287.216,0.00368345,44.5393,11.4479,2.25146,0,0.432632,318.082,102.047,156.415,14.4797,287.619,320.846,385.537
-0.56335,5.2463,32.1001,-5.4971,7.4442,0.512319,15.6374,295.489,0.00342948,30.5212,10.9296,4.35788,0,0,566.084,101.993,340.83,33.1461,287.35,657.587,790.174
-0.70719,7.19949,31.9491,-7.5332,4.4394,0.5125602,16.1402,295.713,0.00329714,28.37,10.4385,4.14841,0,0,642.519,101.944,314.13,31.9118,287.313,597.687,718.197
-1.56484,8.34052,31.7499,-7.6352,5.5238,0.4126236,16.144,294.768,0.00312482,26.8694,10.2024,4.57428,0,0,669.884,101.902,261.401,27.7961,285.874,482.456,579.732
-1.1996,7.20142,33.2854,-7.0134,7.3312,0.3115202,15.5872,292.609,0.00293861,26.2199,10.5236,4.43845,0,0,576.619,101.917,187.68,21.1957,283.835,321.454,386.267
-0.82824,6.798,26.7862,-9.1696,11.166,0.3103397,14.3854,289.561,0.00272305,26.3344,10.0391,3.20123,0,0,471.425,101.986,93.1992,11.5556,280,133.155,160.003
0.78615,7.95722,35.768,-5.2648,10.1488,0.3100798,12.5124,286.257,0.00239921,26.3279,10.1589,3.43387,0,0,221.19,102.064,27.2832,0.369466,274.728,0,0
1.37551,7.22377,30.8944,-4.1472,4.3657,0.3100757,10.7318,284.305,0.00207614,25.7243,11.3935,8.20331,0,0,139.462,102.136,21.5392,0.318051,269.182,0,0
1.57659,6.58868,25.3917,-2.7097,-0.7647,0.3081663,9.42743,282.897,0.00188318,25.5279,10.8174,12.9092,0,0,94.9821,102.198,15.5905,0.27261,265.797,0,0
1.69613,5.34992,11.6572,-4.7298,0.6938,0.3079298,8.50916,281.868,0.00179999,26.0155,9.02378,10.9974,0,0,59.0551,102.28,8.69987,0.233439,261.981,0,0
1.78388,5.67396,5.6455,-4.8984,0.7955,0.308188,8.28958,281.458,0.00174265,25.5779,11.8426,13.0593,0,0,407.661,102.303,0.960263,0.238189,260.921,0,0
1.45791,3.78974,1.3787,-6.2272,5.923,0.3107834,7.13608,280.195,0.00171337,27.2414,12.1892,13.024,0,0,403.487,102.285,-4.94784,0.199688,257.821,0,0
-0.11,2.56866,4.7651,-5.7528,10.1319,0.3124252,6.7084,279.695,0.00168821,27.6573,10.8083,12.8751,0,0,395.708,102.293,-7.97599,0.182322,256.939,0,0
0.63367,0.5908,2.2387,-6.2163,13.2528,0.3156166,6.29327,279.201,0.00165918,27.9894,9.67073,13.2131,0,0.0190479,398.914,102.315,-10.6622,0.166141,255.45,0,0
0.52514,-1.0249,-2.6164,-8.0251,13.6766,0.3173312,5.87677,278.723,0.00161968,28.1388,9.09472,12.5102,0,0.0227443,398.919,102.333,-12.639,0.152086,253.83,0,0
0.50791,-1.2079,-3.6335,-8.9539,13.6897,0.3177522,5.50665,278.272,0.00157068,28.0174,8.41715,12.6363,0,0.013037,385.782,102.368,-14.8603,0.139988,252.197,0,0
-0.45834,-2.4065,-9.2651,-12.2516,13.3338,0.3170427,5.07056,277.696,0.00152869,28.1344,6.1489,10.9659,0,0,374.264,102.418,-14.9008,0.11978,250.663,0,0
-1.47705,-3.7492,-7.4196,-15.7972,14.6274,0.314305,4.68228,277.17,0.0014958,28.3069,5.21844,8.10522,0,0,350.122,102.457,-15.7164,0.105119,249.48,0,0
-1.60221,-4.578,-15.4527,-20.5065,17.6683,0.4105413,4.04462,276.769,0.00148032,29.3273,2.31687,338.06,0,0,356.867,102.512,-5.52219,0.0498671,247.867,0,0
